ticker,company_name,market_cap,52_week_delta,dividend_payout_ratio,forward_eps,g_revenue,gross_margin_pct,ebitda_margin_pct,price_to_forward_earnings,price_to_book,debt_to_equity,return_on_assets,return_on_equity,largest_institutional_owner,recommendation
CVS,CVS Health Corporation,95204252800.00002,0.02152288,0.597,7.13,0.366,0.17475,0.06473,10.264,1.5205287,142.498,0.041479997,0.089700006,"Vanguard Group, Inc. (The)",buy
CYBE,CyberOptics Corporation,124957346.00000001,-0.09487182,0.0,0.23,-0.257,0.44338,0.07542,76.217,2.170629,6.718,0.01741,0.03204,"Wellington Management Company, LLP",none
CELP,"Cypress Energy Partners, L.P.",113856862.5,0.49453986,1.0769,1.02,0.285,0.13098,0.070199996,9.25,3.3636365,149.357,0.08712,0.27117002,"Abacus Planning Group, Inc.",buy
CY,Cypress Semiconductor Corporati,8664394574.08,0.79141104,0.5714,1.25,-0.146,0.37987,0.20877,18.704,4.1212764,41.295,0.03227,0.14395,"Vanguard Group, Inc. (The)",hold
CONE,CyrusOne Inc,7165306800.0,0.08198404,0.0,0.05,0.214,0.61252,0.50216,1266.0,2.9638994,121.275,0.00756,-0.00528,"Vanguard Group, Inc. (The)",buy
CTMX,"CytomX Therapeutics, Inc.",291687564.0,-0.56198347,0.0,-2.44,-0.144,1.0,-1.59572,-2.631,3.550885,34.515,-0.14517,-0.82592005,"Wellington Management Company, LLP",buy
CTSO,Cytosorbents Corporation,123534678.0,-0.5728929,0.0,-0.4,0.061,0.68846,-0.78729,-9.525,18.317307,240.361,-0.37993,-1.54597,Blackrock Inc.,buy
DHI,"D.R. Horton, Inc.",20315018648.96,0.53581417,0.1399,5.28,0.118,0.2075,0.12409,10.441,2.026913,33.02,0.08879,0.1664,"Vanguard Group, Inc. (The)",buy
DAKT,"Daktronics, Inc.",281720400.0,-0.23522311,24.0,0.27,0.013,0.22556,0.021259999,23.111,1.4227085,0.0,-0.00889,0.00082,Blackrock Inc.,none
DAN,Dana Incorporated,2512965559.6800003,0.24625254,0.24239999,3.05,0.094,0.13665,0.109689996,5.725,1.4030857,131.189,0.059,0.14378999,Blackrock Inc.,buy
DHR,Danaher Corporation,106908947612.16,0.45607972,0.1982,5.59,0.038,0.55665,0.23762,26.626,3.459143,56.236,0.040489998,0.08166,"Vanguard Group, Inc. (The)",buy
DRI,"Darden Restaurants, Inc.",14538145160.0,0.16068792,0.5425,6.81,0.035,0.21700001,0.13756,17.413,6.105133,235.615,0.07096,0.30989,"Vanguard Group, Inc. (The)",buy
DAR,Darling Ingredients Inc.,3990220586.24,0.1477598,0.0,0.93,0.036,0.2206,0.12245,26.043,1.7218825,73.323,0.01113,0.05105,Blackrock Inc.,buy
DZSI,"DASAN Zhone Solutions, Inc.",163407376.0,-0.3917275,0.0,0.49,-0.005,0.32636002,0.01681,15.592,1.4283043,64.264,0.00089,-0.03701,"NEA Management Company, LLC",buy
DAIO,Data I/O Corporation,34321478.4,-0.12040818,0.0,-0.28,-0.417,0.58764,0.02967,-14.929,1.6015326,9.308,-0.00414,-0.00193,"Renaissance Technologies, LLC",none
PLAY,"Dave & Buster's Entertainment, ",1454328327.0,-0.2114442,0.19479999,3.04,0.08,0.28681,0.21361,13.155,5.2903824,695.075,0.05618,0.33638,Blackrock Inc.,hold
DVA,DaVita Inc.,9371737550.0,0.25256217,0.0,5.55,0.02,0.29795,0.20125,13.029,4.1756654,293.869,0.056539997,0.18486,"Berkshire Hathaway, Inc",hold
DWSN,Dawson Geophysical Company,53492249.99999999,-0.31791914,0.0,-0.5,-0.086,0.13677,0.01084,-4.6,0.4923999,9.81,-0.09082,-0.17825001,Dimensional Fund Advisors LP,none
DECK,Deckers Outdoor Corporation,4524015131.0,0.28333473,0.0,9.8,0.08,0.51579,0.18566,16.501,4.937107,32.163,0.1383,0.31627,Blackrock Inc.,buy
DK,"Delek US Holdings, Inc.",2544782656.0,-0.13083142,0.2174,3.26,-0.157,0.124139994,0.08738,10.515,1.5058864,118.611,0.060739998,0.22688,"Vanguard Group, Inc. (The)",buy
DAL,"Delta Air Lines, Inc.",35913637457.28,-0.0016102791,0.2052,7.1,0.051,0.27014,0.18563999,7.821,2.374599,111.78,0.0673,0.32587,"Berkshire Hathaway, Inc",buy
DLA,"Delta Apparel, Inc.",199752181.2,0.493299,0.0,2.09,0.162,0.19723,0.06183,13.809,1.2956811,88.635,0.02587,0.051760003,Wells Fargo & Company,buy
DLX,Deluxe Corporation,2116883532.0,0.19952774,0.0,6.59,0.001,0.59326,0.20593001,7.63,4.027878,184.438,0.09711,-0.25331,Blackrock Inc.,none
DNR,Denbury Resources Inc.,531588217.6,-0.48095232,0.0,0.31,-0.201,0.61615,0.60737,3.548,0.3763257,190.23,0.07428,0.31902,Blackrock Inc.,hold
XRAY,DENTSPLY SIRONA Inc.,12759891180.0,0.5491892,0.5179,2.73,0.036,0.52278,0.17733,21.015,2.521758,31.146,0.02795,0.03174,"Vanguard Group, Inc. (The)",buy
DERM,"Dermira, Inc.",545757212.0,-0.17137647,0.0,-4.23,15.085,0.57483,-2.45204,-2.366,37.63158,2537.141,-0.30107,-6.21204,"Wellington Management Company, LLP",buy
DVN,Devon Energy Corporation,8995622000.0,-0.13457948,0.136,1.42,-0.139,0.46581,0.39238,16.493,1.3843244,69.673,0.0648,0.16464001,"Vanguard Group, Inc. (The)",buy
DXCM,"DexCom, Inc.",19727159158.0,0.7963098,0.0,1.81,0.486,0.62536997,-0.054169998,119.077,25.802706,145.322,-0.041479997,-0.25827,"Vanguard Group, Inc. (The)",buy
DO,"Diamond Offshore Drilling, Inc.",823410120.0,-0.44484305,0.0,-2.07,-0.137,0.16418,0.09085,-2.889,0.24911478,64.279,-0.02807,-0.10383,Loews Corporation,hold
FANG,"Diamondback Energy, Inc. - Comm",13390739032.32,-0.16253501,0.0889,8.64,0.828,0.78994006,0.82404,9.66,0.95721984,30.861,0.05748,0.09972,"Vanguard Group, Inc. (The)",buy
DRH,Diamondrock Hospitality Company,2098064476.16,0.081192255,1.3889,0.36,0.088,0.28163,0.25028,29.111,1.1640563,66.364,0.02271,0.03952,Blackrock Inc.,hold
DHX,"DHI Group, Inc.",170318944.0,0.8988097,0.0,0.27,-0.045,0.89304,0.17403999,11.704,1.0243112,15.59,0.04097,0.08059,"Nantahala Capital Management, LLC",buy
DRNA,"Dicerna Pharmaceuticals, Inc.",1779890310.0,0.9813229,0.0,-0.3,4.201,0.0,0.0,-86.7,13.229909,1.678,-0.25467,-0.68376,"Bain Capital Life Sciences Investors, LLC",buy
DKS,Dick's Sporting Goods Inc,3064050462.0,0.29250407,0.2925,3.84,0.056,0.29141,0.08131,12.547,2.367335,213.416,0.046279997,0.18572001,Blackrock Inc.,hold
DGII,Digi International Inc.,487004240.0,0.5405406,0.0,0.91,-0.002,0.47992,0.10213,18.901,1.3919237,0.0,0.020380002,0.02931,Blackrock Inc.,buy
DRAD,Digirad Corporation,6084757.800000001,-0.5442623,0.0,0.09,0.102,0.17235,0.04597,33.0,0.2807714,70.944,-0.02414,-0.16292,Cannell Capital LLC,none
DLR,"Digital Realty Trust, Inc.",24543384800.0,0.016525388,4.25,1.73,0.012,0.63737,0.55201,67.971,2.9417355,115.27,0.01778,0.028789999,"Vanguard Group, Inc. (The)",buy
DDS,"Dillard's, Inc.",1499764928.0,0.067812204,0.093,3.87,-0.022,0.3316,0.06373,18.478,1.0954518,44.325,0.030569999,0.07942,Newport Trust Co,underperform
DCOM,"Dime Community Bancshares, Inc.",711396928.0,0.16530621,0.48700002,1.49,-0.233,0.0,0.0,13.315,1.1713998,0.0,0.0065499996,0.06875,Blackrock Inc.,hold
DIOD,Diodes Incorporated,2442359700.0,0.4902085,0.0,2.71,0.008,0.37249002,0.23216,17.657,2.37022,16.752,0.07474,0.13458,Blackrock Inc.,hold
DPLO,"Diplomat Pharmacy, Inc.",299337560.0,-0.7321918,0.0,-0.62,-0.053,0.059959996,0.01043,-6.355,2.278774,447.61,-0.00271,-1.44899,Blackrock Inc.,hold
DFS,Discover Financial Services,26600894480.0,0.32260096,0.1855,9.56,0.06,0.95212996,0.0,8.877,2.396363,208.739,0.02711,0.2583,"Vanguard Group, Inc. (The)",buy
DISCA,"Discovery, Inc. - Series A",5098433600.0,0.1460272,0.0,3.89,0.033,0.70232004,0.46537998,8.288,2.3568976,140.763,0.071440004,0.18348,"Vanguard Group, Inc. (The)",buy
DISH,DISH Network Corporation,8537676840.0,0.059772253,0.0,2.08,-0.067,0.32061002,0.19239001,16.12,1.6256181,133.537,0.03712,0.14822,Dodge & Cox Inc,hold
DXYN,"The Dixie Group, Inc.",24219156.0,0.3571428,0.0,0.25,-0.06,0.22102,0.022939999,6.24,0.5143422,280.478,-0.00764,-0.39499,"Hodges Capital Management, Inc.",none
DLHC,DLH Holdings Corp.,48746610.0,-0.16008317,0.0,0.6,0.071,0.24274,0.09667,6.75,1.1126374,145.256,0.06695,0.13573,Wynnefield Capital Management LLC,strong_buy
BOOM,DMC Global Inc.,738294778.0,0.42627656,0.0505,3.9,0.139,0.36556,0.2289,12.926,4.418829,23.681,0.20327999,0.3812,"Brown Capital Management, Inc.",strong_buy
DSS,"Document Security Systems, Inc.",10040116.5,-0.69108796,0.0,-0.05,-0.137,0.33503,-0.07949,-5.55,0.77513963,38.817,-0.10458,-0.34407002,"Vanguard Group, Inc. (The)",buy
DLB,Dolby Laboratories,4263687145.0000005,-0.013111353,0.31149998,3.17,0.242,0.87044996,0.30505,21.025,2.8926697,0.0,0.06454,0.109110005,"Vanguard Group, Inc. (The)",buy
DG,Dollar General Corporation,39302602000.0,0.45289052,0.19620001,7.41,0.089,0.30419,0.10024,20.833,5.9116144,171.359,0.07883,0.25536,Price (T.Rowe) Associates Inc,buy
DLTR,"Dollar Tree, Inc.",21666406100.0,0.09892702,0.0,5.38,0.037,0.35759,0.095249996,17.017,3.5400798,165.141,0.05514,-0.22795,Price (T.Rowe) Associates Inc,buy
D,"Dominion Energy, Inc.",65921517729.28001,0.04813111,2.6379,4.38,0.237,0.46164,0.43227002,18.285,2.3804426,140.805,0.02668,0.04081,"Vanguard Group, Inc. (The)",buy
DCI,"Donaldson Company, Inc.",7054300500.0,0.16592956,0.4,2.5,0.003,0.33333,0.16496,22.36,8.021237,70.533,0.1178,0.30355,"Vanguard Group, Inc. (The)",hold
DGICA,"Donegal Group, Inc.",340589810.0,0.03503859,1.0268,1.12,-0.009,0.02786,0.03331,13.161,0.9534282,9.038,0.0069999998,0.041950002,Dimensional Fund Advisors LP,hold
DFIN,"Donnelley Financial Solutions, ",353976000.0,-0.3569172,0.0,1.29,-0.097,0.3738,0.10501,8.0,1.3302398,169.185,0.04512,0.11892,Blackrock Inc.,hold
LPG,Dorian LPG Ltd.,811296560.0,1.2272727,0.0,1.99,1.243,0.69793,0.57677,7.467,0.8445581,70.093,0.028250001,0.02609,Kensico Capital Management Corp,buy
DORM,"Dorman Products, Inc.",2406932598.0,-0.11972511,0.0,3.84,0.024,0.35994998,0.17843,19.122,3.0983121,4.752,0.10107,0.13674,Blackrock Inc.,hold
PLOW,"Douglas Dynamics, Inc.",1218642084.0,0.49155354,0.48330003,2.52,0.136,0.29574,0.1846,21.214,4.062001,117.336,0.071609996,0.18201,JP Morgan Chase & Company,none
DEI,"Douglas Emmett, Inc.",7829332492.8,0.23688567,1.625,0.76,0.068,0.68424004,0.62411,58.75,3.1945338,107.076,0.01972,0.030250002,"Vanguard Group, Inc. (The)",buy
DOV,Dover Corporation,16394720760.0,0.43549824,0.42509997,6.3,0.045,0.36653,0.18343,17.914,5.433014,108.041,0.07561,0.23164,"Vanguard Group, Inc. (The)",buy
DRQ,"Dril-Quip, Inc.",1609313088.0,0.3337369,0.0,1.16,0.161,0.32464,0.07061,38.345,1.472799,0.525,-0.003,-0.07057,Blackrock Inc.,hold
DS,Drive Shack Inc.,247436640.0,-0.1640091,0.0,-0.58,-0.146,0.10258,-0.05415,-6.362,11.215806,334.18,-0.051680002,-0.38707,"FMR, LLC",buy
DSPG,"DSP Group, Inc.",346441746.0,0.32070482,0.0,0.32,-0.048,0.49848998,-0.03348,47.062,2.2884061,8.42,-0.0197,-0.00969,Blackrock Inc.,none
DTE,DTE Energy Company,23997755600.64,0.045299053,0.6353,6.59,-0.121,0.24768,0.19426,18.956,2.1331239,146.066,0.027479999,0.10188,"Vanguard Group, Inc. (The)",buy
DCO,Ducommun Incorporated,564052896.0,0.27799737,0.0,2.96,0.133,0.20721,0.11578,16.48,1.987451,86.318,0.05015,0.08997,Dimensional Fund Advisors LP,buy
DUK,Duke Energy Corporation (Holdin,64920390787.2,-0.016631782,0.7782,5.15,0.047,0.46601,0.43616,17.291,1.4596447,130.89,0.02377,0.07516,"Vanguard Group, Inc. (The)",hold
DRE,Duke Realty Corporation,12923796641.279999,0.23593533,0.7679,0.57,0.039,0.63916,0.51484,61.684,2.5977097,56.852,0.02001,0.08384,"Vanguard Group, Inc. (The)",buy
DLTH,Duluth Holdings Inc.,298008060.0,-0.598763,0.0,0.69,0.102,0.53576,0.06437,14.71,2.161414,138.173,0.03756,0.07768,Price (T.Rowe) Associates Inc,buy
DRRX,DURECT Corporation,363564180.0,1.5466666,0.0,-0.14,0.339,-0.37657002,-0.98938006,-13.5,16.578947,126.397,-0.19452,-0.9832,"Lion Point Capital, LP",buy
DXPE,"DXP Enterprises, Inc.",687056799.0,0.15063739,0.0,2.59,0.062,0.27712,0.08182,15.069,2.0140357,89.193,0.06771,0.14002,Blackrock Inc.,buy
DY,"Dycom Industries, Inc.",1495804310.0,-0.14867836,0.0,2.73,0.042,0.17283002,0.09001,17.381,1.699316,120.627,0.03167,0.06641,Blackrock Inc.,buy
DVAX,Dynavax Technologies Corporatio,577830566.56,-0.3909427,0.0,-1.04,6.238,-1.74782,0.0,-6.625,14.753747,555.82,-0.30659,-2.28852,"Federated Investors, Inc.",buy
ETFC,E*TRADE Financial Corporation,10248679340.0,0.014253855,0.1356,3.52,0.033,0.92398,0.0,12.888,1.7344013,40.813,0.01666,0.15793,"Vanguard Group, Inc. (The)",buy
DD,"DuPont de Nemours, Inc.",47441278743.04,-0.15782082,0.79160005,4.27,-0.045,0.24914,0.18933001,14.998,1.150371,43.386,0.05113,0.043909997,"Vanguard Group, Inc. (The)",buy
SSP,E.W. Scripps Company (The),1020242360.16,-0.106910825,2.8571,1.57,0.155,0.35529998,0.15025,9.42,1.3391887,231.526,0.02794,0.0077899997,Blackrock Inc.,buy
EGBN,"Eagle Bancorp, Inc.",1530754162.0,-0.11682063,0.0513,4.35,-0.004,0.0,0.0,10.478,1.2974665,0.0,0.01733,0.13159999,Blackrock Inc.,buy
EBMT,"Eagle Bancorp Montana, Inc.",141948963.0,0.3422526,0.2358,2.04,0.621,0.0,0.0,10.833,1.1662269,0.0,0.010720001,0.09395,EJF Capital LLC,strong_buy
EXP,Eagle Materials Inc,3728100825.0,0.41334367,0.33330002,6.14,0.087,0.22580999,0.27038,14.585,3.6879172,102.382,0.06978,0.03521,"Vanguard Group, Inc. (The)",buy
EGRX,"Eagle Pharmaceuticals, Inc.",810018600.0,0.28872764,0.0,3.05,-0.198,0.66683,0.18917,19.426,4.608026,25.032,0.08339,0.14005,Janus Henderson Group PLC,buy
EWBC,"East West Bancorp, Inc.",6724962130.56,0.007415533,0.22389999,4.68,0.006,0.0,0.0,9.868,1.3767813,0.0,0.016,0.14436,Blackrock Inc.,buy
DEA,"Easterly Government Properties,",1731619561.6000001,0.27237988,13.0,0.07,0.46,0.68043,0.56078,333.571,1.6343529,76.942,0.01066,0.0065200003,Blackrock Inc.,buy
EGP,"EastGroup Properties, Inc.",5216407776.0,0.3494346,1.1877999,2.62,0.114,0.71713996,0.62664,51.836,4.6983323,103.002,0.03216,0.09162,Blackrock Inc.,hold
EMN,Eastman Chemical Company,10368399360.0,0.06698835,0.4468,7.88,-0.087,0.23358999,0.20108,9.676,1.7223464,105.068,0.049390003,0.12736,"Vanguard Group, Inc. (The)",buy
ETN,"Eaton Corporation, PLC",38925600000.0,0.30795264,0.4964,5.93,-0.018,0.33126998,0.17926,15.629,2.417571,53.805,0.0587,0.14635,"Vanguard Group, Inc. (The)",buy
EV,Eaton Vance Corporation,5262327440.0,0.29541683,0.4071,3.75,-0.005,0.4611,0.32372,12.403,4.2693224,42.211,0.08291,0.29715002,Blackrock Inc.,hold
EBAY,eBay Inc.,28245587722.239998,0.19001722,0.19,2.91,0.0,0.77192,0.28666002,11.931,8.695217,257.248,0.07158,0.39161,"Vanguard Group, Inc. (The)",hold
EBIX,"Ebix, Inc.",990802044.0000001,-0.26904237,0.1099,4.34,0.145,0.65948,0.27828,7.486,1.8545581,132.294,0.059499998,0.13641,"FMR, LLC",buy
ECHO,"Echo Global Logistics, Inc.",531702704.0,-0.12471855,0.0,1.47,-0.129,0.17832,0.030199999,13.252,1.3426149,50.254,0.0308,0.05256,Blackrock Inc.,buy
SATS,EchoStar Corporation,1962659006.0,0.22157931,0.0,-0.96,0.035,0.62916,0.38738,-40.854,1.041534,67.837,0.01919,-0.02326,Edgepoint Investment Group Inc.,buy
ECL,Ecolab Inc.,53368376600.0,0.19276094,0.3532,6.54,0.019,0.41432,0.22075,28.31,6.228973,84.954,0.07078,0.18585,"Vanguard Group, Inc. (The)",buy
EPC,Edgewell Personal Care Company,1684753560.0,-0.2557143,0.0,3.17,-0.017,0.45306,0.18631001,9.804,1.2924689,94.3,0.05277,-0.24422,"FMR, LLC",hold
EIX,Edison International,25524654059.52,0.20580745,0.0,4.55,-0.124,0.50896,0.29816,15.666,1.9419167,125.389,0.024130002,-0.02179,"Vanguard Group, Inc. (The)",buy
EDIT,"Editas Medicine, Inc.",1574486001.0,0.024324298,0.0,-2.79,-0.735,0.0,0.0,-11.0,7.4454145,8.405,-0.21011999,-0.55718,"Nikko Asset Management Americas, Inc.",none
EW,Edwards Lifesciences Corporatio,47795901200.0,0.43568838,0.0,6.16,0.207,0.74398005,0.30627,37.201,12.525143,17.581,0.12434,0.21563,Blackrock Inc.,buy
EGAN,eGain Corporation,234231829.0,0.07567179,0.0,0.11,0.095,0.68101,0.09393,69.727,9.034158,16.666,0.05686,0.43126,Bank of Montreal/Can/,buy
EHTH,"eHealth, Inc.",2140048230.0000002,1.448859,0.0,2.76,0.716,0.99547,0.07651,33.569,4.944234,8.92,0.027560001,0.01171,Blackrock Inc.,buy
EE,El Paso Electric Company,2752070112.0,0.2308954,0.6422,2.83,-0.019,0.40907001,0.39978,23.873,2.238791,121.328,0.03218,0.078150004,Blackrock Inc.,underperform
LOCO,"El Pollo Loco Holdings, Inc.",546264648.0,0.08203387,0.0,0.79,-0.001,0.21897,0.13463001,19.823,2.2768247,132.441,0.04794,-0.00759,"Trimaran Fund Management, L.L.C.",none
ELMD,"Electromed, Inc.",74091377.235,0.6710359,0.0,0.34,0.141,0.76246,0.15102,25.792,2.7464142,0.511,0.089099996,0.11305001,Tocqueville Asset Management L.p.,strong_buy
EA,Electronic Arts Inc.,29733682279.679996,0.22279477,0.0,4.88,0.048,0.74803,0.25098,20.868,4.1684403,17.477,0.07457,0.44024,"Vanguard Group, Inc. (The)",buy
LLY,Eli Lilly and Company,115839806115.20001,0.050130963,0.555,6.61,0.032,0.74637,0.29551,18.253,32.458973,459.79,0.095249996,0.49338,"Lilly Endowment, Inc",buy
EFC,Ellington Financial Inc.,693715350.0,0.15997458,1.1841999,1.87,0.038,0.99105,0.0,9.759,0.9700224,403.16,0.01302,0.07434,Blackrock Inc.,buy
EMAN,eMagin Corporation,15784789.8,-0.7672093,0.0,-0.04,0.153,0.14729999,-0.3033,-8.025,0.89415044,33.736,-0.20579,-0.34502998,"AWM Investment Company, Inc.",buy
EME,"EMCOR Group, Inc.",4853873964.0,0.33971298,0.0572,6.01,0.118,0.14748,0.059970003,14.383,2.4572175,25.871,0.06626,0.16912001,Blackrock Inc.,buy
EMKR,EMCORE Corporation,86855502.0,-0.32008833,0.0,-0.01,-0.028,0.22503,-0.17343001,-302.0,0.9587301,0.0,-0.10418,-0.26624,"VIEX Capital Advisors, LLC",buy
EBS,"Emergent Biosolutions, Inc.",2787674400.0,-0.18579394,0.0,3.62,0.796,0.38056,0.17139,14.917,2.6921926,81.884,0.02438,0.0041,Blackrock Inc.,buy
EMR,Emerson Electric Company,45412429507.2,0.20680809,0.52830005,3.99,0.017,0.42538,0.20482,18.684,5.5324674,69.153,0.09361,0.26971,"Vanguard Group, Inc. (The)",buy
MSN,Emerson Radio Corporation,18094617.73,-0.39709222,0.0,4.07,-0.445,-0.029660001,-0.53696996,0.211,0.5391222,1.606,-0.05638,-0.07276,"Renaissance Technologies, LLC",none
ESRT,"Empire State Realty Trust, Inc.",2527805862.4,-0.11068946,1.3548,0.23,0.029,0.53825,0.45112,61.087,2.0713549,89.024,0.02596,0.04853,"Vanguard Group, Inc. (The)",hold
EIG,Employers Holdings Inc,1353079191.0,-0.0053501725,0.1866,2.36,-0.122,0.22848,0.23804002,18.021,1.1660361,1.525,0.02901,0.14036,Blackrock Inc.,hold
ENBL,"Enable Midstream Partners, LP",4386342159.36,-0.29112083,1.0794001,0.99,-0.247,0.5464,0.36301,10.182,0.6142596,58.965,0.03719,0.073470004,Alps Advisors Inc.,hold
ENTA,"Enanta Pharmaceuticals, Inc.",1275845340.0000002,-0.13926786,0.0,-3.12,-0.236,1.0,0.19490999,-20.731,2.7555063,0.395,0.0508,0.10835,Blackrock Inc.,hold
ECPG,Encore Capital Group Inc,1138615608.0,0.58206356,0.0,6.31,0.044,1.0,0.35869998,5.81,1.2363833,382.505,0.06067,0.20172001,Blackrock Inc.,buy
WIRE,Encore Wire Corporation,1192312872.0,0.20707071,0.0231,3.64,-0.057,0.14194,0.083380006,15.626,1.5511318,0.0,0.06763,0.09924,Blackrock Inc.,strong_buy
ELGX,"Endologix, Inc.",38754936.0,-0.6636363,0.0,-1.97,0.029,0.56652,-0.32769,-1.096,0.5534204,272.742,-0.10476,-1.46787,ArrowMark Colorado Holdings LLC,hold
EIGI,Endurance International Group H,620757166.08,-0.50661856,0.0,-0.12,-0.023,0.56005,0.25049,-35.333,3.4725635,1033.681,0.03481,-0.0545,Warburg Pincus LLC,hold
ENR,"Energizer Holdings, Inc.",3497655050.2400002,0.0652715,1.5385001,3.62,0.573,0.42594,0.20413,13.967,6.4064875,642.718,0.06164,0.22770001,"FMR, LLC",buy
WATT,Energous Corporation,60795193.0,-0.7106017,0.0,-0.74,-0.822,1.0,0.0,-2.608,2.7971015,10.774,-0.91613996,-1.7213901,Blackrock Inc.,strong_buy
EFOI,"Energy Focus, Inc.",5309204.0,-0.56565654,0.0,-0.3,-0.435,0.08428001,-0.64741,-1.431,1.0122641,99.351,-0.3328,-0.9498,Michigan (State Of) Teachers Retirement System,buy
ERII,"Energy Recovery, Inc.",473245205.99999994,0.15866661,0.0,0.22,0.117,0.77211,0.20441,39.136,3.5214725,9.496,0.04364,0.1141,Trigran Investments Inc,buy
ENS,EnerSys,3072894552.0,-0.07040799,0.16950001,5.97,0.154,0.25687,0.11775,12.173,2.3357546,93.395,0.06032,0.14156,Blackrock Inc.,strong_buy
ENLC,"EnLink Midstream, LLC",2740385015.04,-0.5536364,0.0,0.21,-0.339,0.23817,0.15502,26.762,0.85840845,98.733,0.026970001,-0.06347,Alps Advisors Inc.,hold
EBF,"Ennis, Inc.",538513142.0,0.14825094,0.6207,1.46,0.104,0.30074,0.16093001,14.13,1.809173,6.941,0.087299995,0.12974,Blackrock Inc.,none
ENVA,"Enova International, Inc.",781109352.0,0.14721811,0.0,4.43,0.138,0.34187,0.0,5.221,1.8115602,209.81,0.06548,0.24365999,Blackrock Inc.,none
ENPH,"Enphase Energy, Inc.",2939711720.0,3.217544,0.0,1.0,1.308,0.33859003,0.15369001,24.02,19.293173,77.088,0.09483,0.57772,"Vanguard Group, Inc. (The)",buy
NPO,EnPro Industries Inc,1321654560.0,0.018946052,1.5,4.21,-0.039,0.31318,0.14117,15.105,1.4943717,77.886,0.04571,0.009330001,Blackrock Inc.,buy
ENSG,"The Ensign Group, Inc.",2278181640.0,-0.027324915,0.09689999,2.27,0.167,0.14823,0.09649,18.811,3.2831004,186.83,0.05979,0.1741,Blackrock Inc.,buy
ESGR,Enstar Group Limited,3689145796.0,0.20223725,0.0,17.0,0.751,0.45777,0.26928,12.061,0.96860296,24.725,0.02135,0.12284,Hillhouse Capital Advisors Ltd.,none
ESNC,ENSYNC INC,251925.9552,-0.97894734,0.0,-0.1,0.159,-0.14696,-0.95002,-0.037,0.0474359,22.598,-0.51473,-1.1939601,Glenmede Trust Co NA,buy
ENFC,Entegra Financial Corp.,208310526.4,0.47714984,0.0,2.1,-0.001,0.0,0.0,14.319,1.1381098,0.0,0.008119999,0.080649994,"Gardner Lewis Asset Management, Inc.",hold
ENTG,"Entegris, Inc.",6394376340.0,0.78519654,0.1436,2.35,-0.011,0.45102,0.2696,20.174,5.7127366,88.509,0.07743,0.2525,Price (T.Rowe) Associates Inc,buy
ETM,Entercom Communications Corp.,639039120.0,-0.23736602,0.0,1.06,0.02,0.26752,0.2155,4.642,0.4950196,147.994,0.03954,-0.20548001,JP Morgan Chase & Company,buy
ETR,Entergy Corporation,23428332340.0,0.31912053,0.91,5.61,0.012,0.37703,0.304,20.975,2.3344905,191.237,0.0199,0.083629996,"Vanguard Group, Inc. (The)",buy
EFSC,Enterprise Financial Services C,1207140328.0,0.09683645,0.1671,4.11,0.379,0.0,0.0,11.075,1.4317617,0.0,0.01355,0.12168,Blackrock Inc.,buy
EPD,Enterprise Products Partners L.,59479746726.4,0.02848339,0.80050004,2.23,-0.169,0.17746,0.22769,12.184,2.4280608,110.787,0.06122,0.19851999,"Goldman Sachs Group, Inc.",strong_buy
EPR,EPR Properties,5517979272.0,0.0012786388,1.7200999,3.1,0.097,0.9185,0.83226997,22.687,1.8096906,110.014,0.03787,0.07394,"Vanguard Group, Inc. (The)",hold
EVC,Entravision Communications Corp,160918230.0,-0.15259743,0.0,0.35,-0.077,0.46357,0.18638,7.629,0.7894737,102.426,0.03128,-0.06488,"American Century Companies, Inc.",buy
ENV,"Envestnet, Inc",3765476832.0000005,0.35535312,0.0,2.58,0.162,0.27796,0.10312,27.814,4.3652296,77.828,0.00341,-0.03078,Blackrock Inc.,buy
EVA,"Enviva Partners, LP",1154259600.0,0.20723236,0.0,1.98,0.092,0.15893,0.11672,17.424,2.8388052,231.608,0.02122,0.02706,Riverstone Holdings LLC,buy
ENZ,"Enzo Biochem, Inc.",139441665.0,-0.11186445,0.0,-0.39,-0.081,0.28641,-0.2976,-7.308,1.575456,5.805,-0.16318001,0.029779999,"Harbert Fund Advisors, Inc.",none
EOG,"EOG Resources, Inc.",43539215365.12,-0.27001077,0.184,4.78,-0.106,0.5806,0.46909,15.657,2.06114,28.624,0.06989,0.15083,Capital Research Global Investors,buy
EPAM,"EPAM Systems, Inc.",11465959491.0,0.6920022,0.0,6.45,0.256,0.35494,0.15666,32.33,7.6792483,15.441,0.10453,0.1834,Morgan Stanley,buy
